file_name,dataset_source,main_class,resolution,class_label,width,height,aspect_ratio,file_size_kb,mean_intensity,std_intensity,skewness,kurtosis,entropy,edge_density
s1_1.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9722131923398649,0.12670017894078206,-4.817502634220045,22.21188770839032,0.6236239773876511,0.07325913242009133
s1_10.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9699168815606779,0.12506398266096339,-4.2154459586496715,16.549300205097612,0.6173140614700077,0.053313264103697154
s1_100.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9853087845415307,0.09197519712853783,-6.887678728636915,48.42429211821359,0.3564398135766152,0.04367312932685226
s1_11.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9738808905728776,0.11747192450404854,-4.932825232711495,24.11555842673821,0.6349910283878497,0.09447912063632347
s1_12.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9886057238361725,0.07862002114181767,-7.982356634246473,65.29059455266513,0.4777183978331637,0.03534670054499926
s1_13.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9802179118672365,0.10367980949366434,-5.75744936329121,33.2679739990033,0.4949935262008672,0.06790672411253498
s1_14.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.97925286467747,0.10712342819265078,-5.620663018220587,31.402851886991904,0.5109878517047671,0.07220733907792017
s1_15.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9778083107062601,0.09968561902141541,-5.183134310343144,27.57006665651997,0.6909894732402713,0.08732876712328767
s1_16.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9825544100673597,0.09217581775188197,-5.955097131649668,36.42199864172427,0.515438172733671,0.06976312785388128
s1_17.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9930269104175505,0.06262317161756005,-10.0166365709229,103.5873679196397,0.20452756098176467,0.024130486816909706
s1_18.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9830576841343697,0.09818883824711779,-6.300090896343489,39.72820187614623,0.41680444159529784,0.05327413831197526
s1_19.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9711573116248816,0.12225523551130281,-4.715631380787766,21.905089499557487,0.8016044191962247,0.0963755707762557
s1_2.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9589257373010409,0.13702458182473592,-3.7134954575135604,13.226552222137197,1.1350104981760794,0.16351865149506556
s1_20.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9712620080984523,0.12184569670952115,-4.70278107847236,21.752987983419846,0.8018375983761374,0.0964041095890411
s1_21.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9920869954785572,0.0651614238984075,-9.293601795008712,89.73522974471523,0.24182513444548853,0.03122146118721461
s1_22.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9936632607951074,0.059311024613752504,-10.538013898603726,115.16854641929073,0.19625705915969502,0.02121584548534394
s1_23.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9862760259775399,0.08158870498253333,-6.997136129734675,50.401066241370586,0.5193194141531143,0.04887225659154515
s1_24.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9888258817527412,0.0748562629138872,-7.539902356785188,58.707325913224985,0.3364991765048104,0.04789134997790544
s1_25.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9771379554567073,0.11755116965940858,-5.443132341968729,28.932260660451266,0.46788186444318547,0.058446567977610844
s1_26.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9848107540979645,0.09328011993802533,-6.663529501611557,44.647328033733785,0.36242429020673267,0.04622965458830461
s1_27.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9639105689866682,0.13980264545412996,-4.09558206530195,15.75207476267116,0.8275355547848875,0.08972694800412431
s1_28.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9894982564480381,0.07872557692802734,-8.221132457333919,68.68637048763223,0.26947430551533025,0.03283942775077331
s1_29.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9932388924449579,0.05377464435771542,-9.821251324548133,105.44855484319673,0.30964646803644796,0.021546803652968037
s1_3.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9787384750542616,0.10772459309179275,-5.532709249604771,30.594104157569156,0.5197675952050684,0.06966048018854029
s1_30.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9813750115951335,0.08287901081244811,-4.7218625089104345,22.298666201507313,0.548982849074156,0.03847354175872735
s1_31.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9591764407091274,0.13892654457814868,-3.6884157424875363,12.811371399978007,1.0593912431246313,0.13378166887612314
s1_32.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9853070926446403,0.08417624640691831,-6.620517835912002,45.93346077138995,0.45393722254371854,0.06168618353218441
s1_33.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9610855901398668,0.14091778082463574,-3.9004552870998666,14.352617299977787,0.9694170117152772,0.13038278833406983
s1_34.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9869862570742326,0.0804119498720297,-7.0075092174442934,50.914686936441896,0.3880854508312258,0.04878249742230078
s1_35.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9726832939638516,0.1291474483570309,-4.939558514967997,23.394212936440713,0.5403426092144785,0.06677253645603182
s1_36.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9845624351867495,0.0955823085455722,-6.699173145431476,44.97618129678071,0.3635863425976086,0.04713967447341287
s1_37.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9820348921088473,0.1021827576343008,-6.164692316844639,37.905695585775256,0.41932018879539035,0.05885992045956694
s1_38.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9870329799883525,0.0830062576467083,-7.126675357581693,52.0541249847841,0.35987224515309507,0.04420892252172632
s1_39.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9869011418770703,0.07978726707886592,-7.140916674355577,54.06832456110933,0.399371614840122,0.053261249815878625
s1_4.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9689567903992983,0.12610373952050968,-4.39758537994077,18.803751764211256,0.7498489630824493,0.11553109809986743
s1_40.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9850005757251492,0.08218055395714693,-7.069151494662562,54.21663467215143,0.6159826346902161,0.0609888238326705
s1_41.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9598303013355658,0.1550074653340566,-4.029547067007391,15.194188410497109,0.7570626564970637,0.09224388717042274
s1_42.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9691836581026764,0.1328827571241823,-4.368863402140185,17.827944065164647,0.5825809438835864,0.050377909117690384
s1_43.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9864839317146178,0.08265859692425205,-6.8584004954968885,48.34740814823247,0.3908392551363494,0.054125239357784655
s1_44.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.976108289099076,0.11479291619490652,-5.179798310816493,26.437487322186495,0.552681732846626,0.08098716674031521
s1_45.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9830383673067952,0.09454805740416683,-6.181987078529579,38.726706524822475,0.45605824805072775,0.06106201207836206
s1_46.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9788711973418291,0.10538179656275354,-5.496202079887389,30.29613035714624,0.5428463505368606,0.07824283767859773
s1_47.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9823114436287156,0.08101549795568411,-6.0383492120325295,40.48636736218472,0.8214838271587849,0.08656006039181029
s1_48.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9880829535420261,0.06494376656570613,-7.676773299270877,67.12874898022869,0.7182026458150667,0.05408565326263073
s1_49.tif,official,Official,150,Canon120-1,1240,1752,0.7077625570776256,6366.8017578125,0.9893302708042709,0.07821667999947633,-8.151109093125042,68.09967189365182,0.29831197060179726,0.0336039917513625
