file_name,dataset_source,main_class,resolution,class_label,width,height,aspect_ratio,file_size_kb,mean_intensity,std_intensity,skewness,kurtosis,entropy,edge_density
s1_1.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9722131537962252,0.10417083368171953,-4.147706260402328,16.985540297767763,0.879779559825141,0.12820816040039062
s1_10.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9699168430760736,0.10918967663613156,-4.046214142804494,16.014229535058345,0.8832269643069095,0.097930908203125
s1_11.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9738808519506466,0.08771354584553143,-4.209022068231882,19.795997086761883,1.0447801726550532,0.13433837890625
s1_15.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9778082719392744,0.07688807473430076,-4.214462146272853,18.679895905485047,1.058874087223979,0.10726165771484375
s1_17.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9930268710097138,0.04797900292097704,-8.597293540714771,83.21872102909387,0.3306658453712578,0.037517547607421875
s1_18.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.983057645124932,0.0770404972385665,-5.446074817215916,32.63552442001025,0.6248262420261609,0.0832977294921875
s1_22.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9936632213905648,0.04601988034789471,-9.545255405326525,105.36517442704933,0.3029179298705105,0.0355072021484375
s1_23.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9862759868519546,0.06118320610555658,-5.732387158380497,36.10370387698121,0.7476181603944654,0.0680084228515625
s1_24.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9888258425418032,0.0513738802915296,-5.530448096026435,33.90825130872368,0.5854994980188374,0.06316757202148438
s1_25.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9771379167112816,0.09981289674232442,-5.5025947335093095,32.61112814513641,0.7762506666305609,0.10443878173828125
s1_26.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9848107150436257,0.07476324456491498,-6.0155338931300015,40.108241268787815,0.5764052672264685,0.07495498657226562
s1_27.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9639105307555328,0.12005258112309337,-4.008046635660489,16.891864985779463,1.0973765573243803,0.14508056640625
s1_28.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9894982171828098,0.06339504539446303,-7.596158368895635,63.708887788797696,0.44100233607178335,0.047840118408203125
s1_29.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9932388530405455,0.04400838291165356,-8.645893333583821,86.56972730985314,0.398295141741977,0.030792236328125
s1_3.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9787384362266055,0.08465820196518213,-5.088680327526426,29.288395936222017,0.8342986731396841,0.11516952514648438
s1_30.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9813749726758394,0.07469898788570871,-4.355064580649305,18.145437102169883,0.7278665880119227,0.058887481689453125
s1_31.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9591764026507693,0.10671305215116461,-3.2162179968796885,12.042587402306694,1.4194698193908508,0.19353103637695312
s1_34.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9869862179328995,0.06268257303235084,-6.680244788281264,52.34596597551061,0.6439609512857103,0.05767059326171875
s1_37.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9820348531522847,0.08008824383313537,-5.327296850501656,30.17469101864551,0.7032798835137695,0.090118408203125
s1_38.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.987032940840907,0.0630111317420968,-5.505766028536567,31.158944054479797,0.532834311320105,0.06733322143554688
s1_39.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9869011027166944,0.06076458049255858,-6.620118035891113,51.50888488670683,0.680619231355509,0.0581817626953125
s1_41.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9598302632606468,0.13469184644211574,-4.331928567521358,19.580983009174552,1.1976440934844979,0.15169143676757812
s1_42.tif,official,Official,150,Canon120-1,512,512,1.0,6366.8017578125,0.9691836196676759,0.11848590135818786,-4.207157122787086,17.30161275333487,0.7928694754536583,0.08272552490234375
